participantId,langAbv,lang,trialNum,termNum,colorNum,name,displayName,match,colorSpace,r,g,b,rgbSet,studyVersion,instructionsLocale,browserLocale,background
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,1,3,neongreen,neon green,no,rgb,218,107,98,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,1,4,neongreen,neon green,no,rgb,222,131,173,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,1,5,neongreen,neon green,no,rgb,118,202,185,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,1,6,neongreen,neon green,no,rgb,237,139,151,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,1,7,neongreen,neon green,no,rgb,223,77,131,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,2,0,yellowgreen,yellow green,no,rgb,147,187,180,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,2,1,yellowgreen,yellow green,no,rgb,138,240,205,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,2,2,yellowgreen,yellow green,no,rgb,102,120,153,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,2,3,yellowgreen,yellow green,no,rgb,218,107,98,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,2,4,yellowgreen,yellow green,no,rgb,222,131,173,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,2,5,yellowgreen,yellow green,no,rgb,118,202,185,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,2,6,yellowgreen,yellow green,no,rgb,237,139,151,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,2,7,yellowgreen,yellow green,no,rgb,223,77,131,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,3,0,purple,purple,no,rgb,147,187,180,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,3,1,purple,purple,no,rgb,138,240,205,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,3,2,purple,purple,no,rgb,102,120,153,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,3,3,purple,purple,no,rgb,218,107,98,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,3,4,purple,purple,no,rgb,222,131,173,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,3,5,purple,purple,no,rgb,118,202,185,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,3,6,purple,purple,no,rgb,237,139,151,full,2.0.2,en,en,white
e14b51d5-465c-43f0-974e-cdea23a1e615,en,English (English),5,3,7,purple,purple,no,rgb,223,77,131,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,0,0,redbrown,red brown,no,rgb,235,144,166,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,0,1,redbrown,red brown,no,rgb,49,111,97,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,0,2,redbrown,red brown,somewhat,rgb,176,55,66,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,0,3,redbrown,red brown,no,rgb,0,1,5,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,0,4,redbrown,red brown,no,rgb,134,130,207,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,0,5,redbrown,red brown,somewhat,rgb,49,21,25,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,0,6,redbrown,red brown,no,rgb,85,61,151,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,0,7,redbrown,red brown,no,rgb,245,110,60,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,1,0,highlightergreen,highlighter green,no,rgb,235,144,166,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,1,1,highlightergreen,highlighter green,somewhat,rgb,49,111,97,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,1,2,highlightergreen,highlighter green,no,rgb,176,55,66,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,1,3,highlightergreen,highlighter green,no,rgb,0,1,5,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,1,4,highlightergreen,highlighter green,no,rgb,134,130,207,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,1,5,highlightergreen,highlighter green,no,rgb,49,21,25,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,1,6,highlightergreen,highlighter green,no,rgb,85,61,151,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,1,7,highlightergreen,highlighter green,no,rgb,245,110,60,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,2,0,brightgreen,bright green,no,rgb,235,144,166,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,2,1,brightgreen,bright green,somewhat,rgb,49,111,97,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,2,2,brightgreen,bright green,no,rgb,176,55,66,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,2,3,brightgreen,bright green,no,rgb,0,1,5,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,2,4,brightgreen,bright green,no,rgb,134,130,207,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,2,5,brightgreen,bright green,no,rgb,49,21,25,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,2,6,brightgreen,bright green,no,rgb,85,61,151,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,2,7,brightgreen,bright green,no,rgb,245,110,60,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,3,0,mintgreen,mint green,no,rgb,235,144,166,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,3,1,mintgreen,mint green,somewhat,rgb,49,111,97,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,3,2,mintgreen,mint green,no,rgb,176,55,66,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,3,3,mintgreen,mint green,no,rgb,0,1,5,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,3,4,mintgreen,mint green,no,rgb,134,130,207,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,3,5,mintgreen,mint green,no,rgb,49,21,25,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,3,6,mintgreen,mint green,no,rgb,85,61,151,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),1,3,7,mintgreen,mint green,no,rgb,245,110,60,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,0,0,green,green,no,rgb,127,123,125,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,0,1,green,green,no,rgb,235,3,217,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,0,2,green,green,no,rgb,157,117,227,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,0,3,green,green,no,rgb,206,49,107,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,0,4,green,green,no,rgb,149,77,206,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,0,5,green,green,no,rgb,209,176,145,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,0,6,green,green,no,rgb,161,45,80,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,0,7,green,green,no,rgb,197,149,176,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,1,0,pink,pink,no,rgb,127,123,125,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,1,1,pink,pink,yes,rgb,235,3,217,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,1,2,pink,pink,no,rgb,157,117,227,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,1,3,pink,pink,somewhat,rgb,206,49,107,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,1,4,pink,pink,no,rgb,149,77,206,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,1,5,pink,pink,no,rgb,209,176,145,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,1,6,pink,pink,no,rgb,161,45,80,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,1,7,pink,pink,yes,rgb,197,149,176,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,2,0,purple,purple,no,rgb,127,123,125,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,2,1,purple,purple,somewhat,rgb,235,3,217,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,2,2,purple,purple,yes,rgb,157,117,227,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,2,3,purple,purple,no,rgb,206,49,107,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,2,4,purple,purple,yes,rgb,149,77,206,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,2,5,purple,purple,no,rgb,209,176,145,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,2,6,purple,purple,no,rgb,161,45,80,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,2,7,purple,purple,somewhat,rgb,197,149,176,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,3,0,greenapple,green apple,no,rgb,127,123,125,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,3,1,greenapple,green apple,no,rgb,235,3,217,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,3,2,greenapple,green apple,no,rgb,157,117,227,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,3,3,greenapple,green apple,no,rgb,206,49,107,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,3,4,greenapple,green apple,no,rgb,149,77,206,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,3,5,greenapple,green apple,no,rgb,209,176,145,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,3,6,greenapple,green apple,no,rgb,161,45,80,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),3,3,7,greenapple,green apple,no,rgb,197,149,176,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,0,0,midgreen,mid green,no,rgb,177,49,179,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,0,1,midgreen,mid green,no,rgb,169,114,139,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,0,2,midgreen,mid green,no,rgb,91,97,134,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,0,3,midgreen,mid green,no,rgb,187,160,224,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,0,4,midgreen,mid green,no,rgb,127,112,225,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,0,5,midgreen,mid green,no,rgb,225,192,128,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,0,6,midgreen,mid green,no,rgb,198,193,180,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,0,7,midgreen,mid green,no,rgb,194,110,236,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,1,0,red,red,no,rgb,177,49,179,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,1,1,red,red,no,rgb,169,114,139,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,1,2,red,red,no,rgb,91,97,134,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,1,3,red,red,no,rgb,187,160,224,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,1,4,red,red,no,rgb,127,112,225,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,1,5,red,red,no,rgb,225,192,128,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,1,6,red,red,no,rgb,198,193,180,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,1,7,red,red,no,rgb,194,110,236,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,2,0,fuchsia,fuschia,yes,rgb,177,49,179,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,2,1,fuchsia,fuschia,no,rgb,169,114,139,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,2,2,fuchsia,fuschia,no,rgb,91,97,134,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,2,3,fuchsia,fuschia,no,rgb,187,160,224,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,2,4,fuchsia,fuschia,somewhat,rgb,127,112,225,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,2,5,fuchsia,fuschia,no,rgb,225,192,128,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,2,6,fuchsia,fuschia,no,rgb,198,193,180,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,2,7,fuchsia,fuschia,somewhat,rgb,194,110,236,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,3,0,orange,orange,no,rgb,177,49,179,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,3,1,orange,orange,somewhat,rgb,169,114,139,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,3,2,orange,orange,no,rgb,91,97,134,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,3,3,orange,orange,no,rgb,187,160,224,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,3,4,orange,orange,no,rgb,127,112,225,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,3,5,orange,orange,somewhat,rgb,225,192,128,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,3,6,orange,orange,no,rgb,198,193,180,full,2.0.2,en,en,white
99671fc3-dfdf-4b4c-8e03-2e70eba5201d,en,English (English),5,3,7,orange,orange,no,rgb,194,110,236,full,2.0.2,en,en,white
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,0,0,blue,blue,no,rgb,199,41,39,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,0,1,blue,blue,somewhat,rgb,149,57,149,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,0,2,blue,blue,yes,rgb,69,37,199,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,0,3,blue,blue,somewhat,rgb,186,74,132,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,0,4,blue,blue,somewhat,rgb,75,81,46,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,0,5,blue,blue,somewhat,rgb,158,167,128,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,0,6,blue,blue,no,rgb,226,175,183,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,0,7,blue,blue,no,rgb,223,45,209,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,1,0,olive,olive,no,rgb,199,41,39,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,1,1,olive,olive,somewhat,rgb,149,57,149,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,1,2,olive,olive,somewhat,rgb,69,37,199,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,1,3,olive,olive,somewhat,rgb,186,74,132,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,1,4,olive,olive,yes,rgb,75,81,46,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,1,5,olive,olive,yes,rgb,158,167,128,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,1,6,olive,olive,somewhat,rgb,226,175,183,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,1,7,olive,olive,idk,rgb,223,45,209,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,2,0,steelblue,steel blue,idk,rgb,199,41,39,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,2,1,steelblue,steel blue,idk,rgb,149,57,149,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,2,2,steelblue,steel blue,idk,rgb,69,37,199,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,2,3,steelblue,steel blue,idk,rgb,186,74,132,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,2,4,steelblue,steel blue,idk,rgb,75,81,46,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,2,5,steelblue,steel blue,idk,rgb,158,167,128,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,2,6,steelblue,steel blue,somewhat,rgb,226,175,183,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,2,7,steelblue,steel blue,somewhat,rgb,223,45,209,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,3,0,blushpink,blush pink,somewhat,rgb,199,41,39,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,3,1,blushpink,blush pink,idk,rgb,149,57,149,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,3,2,blushpink,blush pink,somewhat,rgb,69,37,199,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,3,3,blushpink,blush pink,idk,rgb,186,74,132,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,3,4,blushpink,blush pink,somewhat,rgb,75,81,46,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,3,5,blushpink,blush pink,idk,rgb,158,167,128,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,3,6,blushpink,blush pink,idk,rgb,226,175,183,full,2.0.2,en,en,black
5819e869-7dbc-41a9-8d1d-25bc9787a218,en,English (English),1,3,7,blushpink,blush pink,idk,rgb,223,45,209,full,2.0.2,en,en,black
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,0,0,pink,pink,no,p3,0.708525,0.976182,0.92011,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,0,1,pink,pink,no,p3,0.769216,0.739762,0.474122,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,0,2,pink,pink,somewhat,p3,0.905661,0.6691,0.645788,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,0,3,pink,pink,no,p3,0.0648662,0.0215816,0.00597263,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,0,4,pink,pink,no,p3,0.519025,0.341402,0.436851,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,0,5,pink,pink,no,p3,0.181997,0.12602,0.0567327,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,0,6,pink,pink,no,p3,0.472021,0.930107,0.598772,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,0,7,pink,pink,no,p3,0.428869,0.592769,0.0528351,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,1,0,purpleblue,purple blue,no,p3,0.708525,0.976182,0.92011,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,1,1,purpleblue,purple blue,no,p3,0.769216,0.739762,0.474122,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,1,2,purpleblue,purple blue,no,p3,0.905661,0.6691,0.645788,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,1,3,purpleblue,purple blue,no,p3,0.0648662,0.0215816,0.00597263,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,1,4,purpleblue,purple blue,somewhat,p3,0.519025,0.341402,0.436851,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,1,5,purpleblue,purple blue,no,p3,0.181997,0.12602,0.0567327,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,1,6,purpleblue,purple blue,no,p3,0.472021,0.930107,0.598772,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,1,7,purpleblue,purple blue,no,p3,0.428869,0.592769,0.0528351,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,2,0,purplebrown,purple brown,no,p3,0.708525,0.976182,0.92011,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,2,1,purplebrown,purple brown,no,p3,0.769216,0.739762,0.474122,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,2,2,purplebrown,purple brown,no,p3,0.905661,0.6691,0.645788,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,2,3,purplebrown,purple brown,no,p3,0.0648662,0.0215816,0.00597263,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,2,4,purplebrown,purple brown,somewhat,p3,0.519025,0.341402,0.436851,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,2,5,purplebrown,purple brown,no,p3,0.181997,0.12602,0.0567327,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,2,6,purplebrown,purple brown,no,p3,0.472021,0.930107,0.598772,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,2,7,purplebrown,purple brown,no,p3,0.428869,0.592769,0.0528351,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,3,0,brickred,brick red,no,p3,0.708525,0.976182,0.92011,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,3,1,brickred,brick red,no,p3,0.769216,0.739762,0.474122,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,3,2,brickred,brick red,no,p3,0.905661,0.6691,0.645788,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,3,3,brickred,brick red,no,p3,0.0648662,0.0215816,0.00597263,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,3,4,brickred,brick red,no,p3,0.519025,0.341402,0.436851,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,3,5,brickred,brick red,no,p3,0.181997,0.12602,0.0567327,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,3,6,brickred,brick red,no,p3,0.472021,0.930107,0.598772,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),1,3,7,brickred,brick red,no,p3,0.428869,0.592769,0.0528351,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),3,0,0,deepblue,deep blue,no,p3,0.927507,0.333299,0.7408,full,2.0.2,en,en,white
109d51a0-491c-46f9-9534-4b8e059834a8,en,English (English),3,0,1,deepblue,deep blue,no,p3,0.296493,0.850659,0.983712,full,2.0.2,en,en,white
